family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
Ericaceae,Vaccinium,parvifolium,10.0,638023.0,5395306.0,841.0,2002-06-15
Ericaceae,Vaccinium,parvifolium,10.0,638023.0,5395306.0,841.0,2002-06-15
Cyperaceae,Carex,canescens,10.0,638093.0,5395232.0,809.0,2002-06-15
Cyperaceae,Carex,canescens,10.0,638093.0,5395232.0,809.0,2002-06-15
Cornaceae,Cornus,canadensis,10.0,636621.0,5420424.0,620.0,2002-07-13
Cornaceae,Cornus,canadensis,10.0,636621.0,5420424.0,620.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,636621.0,5420424.0,620.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,636621.0,5420424.0,620.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,636621.0,5420424.0,620.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,636621.0,5420424.0,620.0,2002-07-13
Lycopodiaceae,Lycopodium,clavatum,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Menziesia,ferruginea,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Menziesia,ferruginea,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Menziesia,ferruginea,10.0,636621.0,5420424.0,620.0,2002-07-13
Cyperaceae,Carex,brunnescens,10.0,636621.0,5420424.0,620.0,2002-07-13
Cyperaceae,Carex,brunnescens,10.0,636621.0,5420424.0,620.0,2002-07-13
Cyperaceae,Carex,brunnescens,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Gaultheria,ovatifolia,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Gaultheria,ovatifolia,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Gaultheria,ovatifolia,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Vaccinium,membranaceum,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Vaccinium,membranaceum,10.0,636621.0,5420424.0,620.0,2002-07-13
Ericaceae,Vaccinium,membranaceum,10.0,636621.0,5420424.0,620.0,2002-07-13
Rosaceae,Rubus,pedatus,10.0,636621.0,5420424.0,620.0,2002-07-13
Dryopteridaceae,Dryopteris,austriaca,10.0,636621.0,5420424.0,620.0,2002-07-13
Dryopteridaceae,Dryopteris,austriaca,10.0,636621.0,5420424.0,620.0,2002-07-13
Dryopteridaceae,Dryopteris,austriaca,10.0,636621.0,5420424.0,620.0,2002-07-13
Rosaceae,Rubus,spectabilis,10.0,636621.0,5420424.0,620.0,2002-07-13
Rosaceae,Rubus,spectabilis,10.0,636621.0,5420424.0,620.0,2002-07-13
Rosaceae,Rubus,spectabilis,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Calamagrostis,canadensis,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Calamagrostis,canadensis,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Calamagrostis,canadensis,10.0,636621.0,5420424.0,620.0,2002-07-13
Araceae,Lysichitum,americanum,10.0,636621.0,5420424.0,620.0,2002-07-13
Araceae,Lysichitum,americanum,10.0,636621.0,5420424.0,620.0,2002-07-13
Orchidaceae,Platanthera,stricta,10.0,636621.0,5420424.0,620.0,2002-07-13
Orchidaceae,Platanthera,stricta,10.0,636621.0,5420424.0,620.0,2002-07-13
Orchidaceae,Platanthera,stricta,10.0,636621.0,5420424.0,620.0,2002-07-13
Rosaceae,Sorbus,scopulina,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Agrostis,scabra,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Agrostis,scabra,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Agrostis,scabra,10.0,636621.0,5420424.0,620.0,2002-07-13
Polemoniaceae,Phlox,diffusa,10.0,636621.0,5420424.0,620.0,2002-07-13
Portulacaceae,Montia,parvifolia,10.0,636621.0,5420424.0,620.0,2002-07-13
Portulacaceae,Montia,parvifolia,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Glyceria,elata,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Glyceria,elata,10.0,636621.0,5420424.0,620.0,2002-07-13
Poaceae,Glyceria,elata,10.0,636621.0,5420424.0,620.0,2002-07-13
Caprifoliaceae,Viburnum,edule,10.0,636621.0,5420424.0,620.0,2002-07-13
Salicaceae,Salix,sitchensis,10.0,639810.0,5419947.0,575.0,2002-07-13
Salicaceae,Salix,sitchensis,10.0,639810.0,5419947.0,575.0,2002-07-13
Salicaceae,Salix,sitchensis,10.0,639810.0,5419947.0,575.0,2002-07-13
Brassicaceae,Arabis,glabra,10.0,639810.0,5419947.0,575.0,2002-07-13
Fabaceae,Vicia,americana,10.0,639810.0,5419947.0,575.0,2002-07-13
Caprifoliaceae,Lonicera,ciliosa,10.0,639810.0,5419947.0,575.0,2002-07-13
Caprifoliaceae,Lonicera,ciliosa,10.0,639810.0,5419947.0,575.0,2002-07-13
Caprifoliaceae,Lonicera,ciliosa,10.0,639810.0,5419947.0,575.0,2002-07-13
Asteraceae,Heterotheca,villosa,10.0,646142.0,5415864.0,732.0,2002-07-14
Asteraceae,Heterotheca,villosa,10.0,646142.0,5415864.0,732.0,2002-07-14
Asteraceae,Heterotheca,villosa,10.0,646142.0,5415864.0,732.0,2002-07-14
Brassicaceae,Arabis,holboellii,10.0,646142.0,5415864.0,732.0,2002-07-14
Asteraceae,Anaphalis,margaritacea,10.0,643089.0,5373098.0,1738.0,2002-08-10
Asteraceae,Anaphalis,margaritacea,10.0,643089.0,5373098.0,1738.0,2002-08-10
Asteraceae,Anaphalis,margaritacea,10.0,643089.0,5373098.0,1738.0,2002-08-10
Poaceae,Trisetum,spicatum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Poaceae,Trisetum,spicatum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Poaceae,Trisetum,spicatum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Juncaceae,Luzula,piperi,10.0,643089.0,5373098.0,1738.0,2002-08-10
Juncaceae,Luzula,piperi,10.0,643089.0,5373098.0,1738.0,2002-08-10
Juncaceae,Luzula,piperi,10.0,643089.0,5373098.0,1738.0,2002-08-10
Lycopodiaceae,Huperzia,haleakalae,10.0,643089.0,5373098.0,1738.0,2002-08-10
Lycopodiaceae,Huperzia,haleakalae,10.0,643089.0,5373098.0,1738.0,2002-08-10
Lycopodiaceae,Huperzia,haleakalae,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Pedicularis,ornithorhyncha,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Pedicularis,ornithorhyncha,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Pedicularis,ornithorhyncha,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Castilleja,parviflora,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Castilleja,parviflora,10.0,643089.0,5373098.0,1738.0,2002-08-10
Scrophulariaceae,Castilleja,parviflora,10.0,643089.0,5373098.0,1738.0,2002-08-10
Ericaceae,Rhododendron,albiflorum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Ericaceae,Rhododendron,albiflorum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Ericaceae,Rhododendron,albiflorum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Ophioglossaceae,Botrychium,pinnatum,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ophioglossaceae,Botrychium,pinnatum,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ophioglossaceae,Botrychium,lanceolatum,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ophioglossaceae,Botrychium,lanceolatum,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ophioglossaceae,Botrychium,lunaria,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ophioglossaceae,Botrychium,lunaria,10.0,643214.0,5372722.0,1784.0,2002-08-10
Ranunculaceae,Ranunculus,eschscholtzii,10.0,644285.0,5369462.0,1433.0,2002-08-10
Portulacaceae,Claytonia,lanceolata,10.0,644285.0,5369462.0,1433.0,2002-08-10
Asteraceae,Petasites,frigidus,10.0,644431.0,5369273.0,1424.0,2002-08-10
Ericaceae,Menziesia,ferruginea,10.0,641260.0,5393520.0,,2002-06-15
Ericaceae,Menziesia,ferruginea,10.0,641260.0,5393520.0,,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,638093.0,5395232.0,819.0,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,638093.0,5395232.0,819.0,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,638093.0,5395232.0,819.0,2002-06-15
Apiaceae,Lomatium,martindalei,10.0,638093.0,5395232.0,819.0,2002-06-15
Apiaceae,Lomatium,martindalei,10.0,638093.0,5395232.0,819.0,2002-06-15
Apiaceae,Lomatium,martindalei,10.0,638093.0,5395232.0,819.0,2002-06-15
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,819.0,2002-06-15
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,819.0,2002-06-15
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,819.0,2002-06-15
Pteridaceae,Cheilanthes,gracillima,10.0,638093.0,5395232.0,819.0,2002-06-15
Pteridaceae,Cheilanthes,gracillima,10.0,638093.0,5395232.0,819.0,2002-06-15
Ericaceae,Gaultheria,ovatifolia,10.0,638093.0,5395232.0,819.0,2002-06-15
Ericaceae,Gaultheria,ovatifolia,10.0,638093.0,5395232.0,819.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638093.0,5395232.0,819.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638093.0,5395232.0,819.0,2002-06-15
Polypodiaceae,Polystichum,munitum,10.0,641260.0,5393520.0,,2002-06-15
Polypodiaceae,Polystichum,munitum,10.0,641260.0,5393520.0,,2002-06-15
Polypodiaceae,Polystichum,munitum,10.0,641260.0,5393520.0,,2002-06-15
Liliaceae,Lilium,columbianum,10.0,645714.0,5418430.0,1829.0,2002-07-13
Liliaceae,Lilium,columbianum,10.0,645714.0,5418430.0,1829.0,2002-07-13
Liliaceae,Lilium,columbianum,10.0,645714.0,5418430.0,1829.0,2002-07-13
Rosaceae,Sorbus,scopulina,10.0,645714.0,5418430.0,1829.0,2002-07-13
Rosaceae,Sorbus,scopulina,10.0,645714.0,5418430.0,1829.0,2002-07-13
Rosaceae,Sorbus,scopulina,10.0,645714.0,5418430.0,1829.0,2002-07-13
Asteraceae,Luina,hypoleuca,10.0,646181.0,5415892.0,746.0,2002-07-14
Asteraceae,Luina,hypoleuca,10.0,646181.0,5415892.0,746.0,2002-07-14
Asteraceae,Luina,hypoleuca,10.0,646181.0,5415892.0,746.0,2002-07-14
Aceraceae,Acer,glabrum,10.0,646671.0,5414562.0,500.0,2002-07-14
Aceraceae,Acer,glabrum,10.0,646671.0,5414562.0,500.0,2002-07-14
Aceraceae,Acer,glabrum,10.0,646671.0,5414562.0,500.0,2002-07-14
Rosaceae,Potentilla,flabellifolia,10.0,646066.0,5371376.0,1455.0,2002-08-10
Rosaceae,Potentilla,flabellifolia,10.0,646066.0,5371376.0,1455.0,2002-08-10
Rosaceae,Potentilla,flabellifolia,10.0,646066.0,5371376.0,1455.0,2002-08-10
Betulaceae,Alnus,viridis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Betulaceae,Alnus,viridis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Betulaceae,Alnus,viridis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Pteridaceae,Cryptogramma,acrostichoides,10.0,646066.0,5371376.0,1455.0,2002-08-10
Pteridaceae,Cryptogramma,acrostichoides,10.0,646066.0,5371376.0,1455.0,2002-08-10
Pteridaceae,Cryptogramma,acrostichoides,10.0,646066.0,5371376.0,1455.0,2002-08-10
Caprifoliaceae,Sambucus,racemosa,10.0,646066.0,5371376.0,1455.0,2002-08-10
Caprifoliaceae,Sambucus,racemosa,10.0,646066.0,5371376.0,1455.0,2002-08-10
Caprifoliaceae,Sambucus,racemosa,10.0,646066.0,5371376.0,1455.0,2002-08-10
Rosaceae,Rubus,idaeus,10.0,646066.0,5371376.0,1455.0,2002-08-10
Onagraceae,Epilobium,glaberrimum,10.0,646066.0,5371376.0,1455.0,2002-08-10
Onagraceae,Epilobium,glaberrimum,10.0,646066.0,5371376.0,1455.0,2002-08-10
Scrophulariaceae,Penstemon,serrulatus,10.0,646066.0,5371376.0,1455.0,2002-08-10
Scrophulariaceae,Penstemon,serrulatus,10.0,646066.0,5371376.0,1455.0,2002-08-10
Scrophulariaceae,Penstemon,serrulatus,10.0,646066.0,5371376.0,1455.0,2002-08-10
Polygonaceae,Rumex,acetosella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Polygonaceae,Rumex,acetosella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Polygonaceae,Rumex,acetosella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Violaceae,Viola,glabella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Poaceae,Agrostis,scabra,10.0,646113.0,5370027.0,1142.0,2002-08-10
Poaceae,Agrostis,scabra,10.0,646113.0,5370027.0,1142.0,2002-08-10
Poaceae,Agrostis,scabra,10.0,646113.0,5370027.0,1142.0,2002-08-10
Cupressaceae,Chamaecyparis,nootkatensis,10.0,646113.0,5370027.0,1142.0,2002-08-10
Cupressaceae,Chamaecyparis,nootkatensis,10.0,646113.0,5370027.0,1142.0,2002-08-10
Cupressaceae,Chamaecyparis,nootkatensis,10.0,646113.0,5370027.0,1142.0,2002-08-10
Grossulariaceae,Ribes,howellii,10.0,644251.0,5369557.0,1452.0,2002-08-10
Grossulariaceae,Ribes,howellii,10.0,644251.0,5369557.0,1452.0,2002-08-10
Violaceae,Viola,orbiculata,10.0,644285.0,5369462.0,1433.0,2002-08-10
Violaceae,Viola,orbiculata,10.0,644285.0,5369462.0,1433.0,2002-08-10
Ranunculaceae,Caltha,biflora,10.0,644659.0,5369132.0,1407.0,2002-08-10
Salicaceae,Salix,commutata,10.0,644659.0,5369132.0,1407.0,2002-08-10
Salicaceae,Salix,commutata,10.0,644659.0,5369132.0,1407.0,2002-08-10
Salicaceae,Salix,commutata,10.0,644659.0,5369132.0,1407.0,2002-08-10
Violaceae,Viola,glabella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Violaceae,Viola,glabella,10.0,646066.0,5371376.0,1455.0,2002-08-10
Ranunculaceae,Thalictrum,occidentale,10.0,646066.0,5371376.0,1455.0,2002-08-10
Ranunculaceae,Thalictrum,occidentale,10.0,646066.0,5371376.0,1455.0,2002-08-10
Ranunculaceae,Thalictrum,occidentale,10.0,646066.0,5371376.0,1455.0,2002-08-10
Scrophulariaceae,Veronica,wormskjoldii,10.0,646066.0,5371376.0,1455.0,2002-08-10
Scrophulariaceae,Veronica,wormskjoldii,10.0,646066.0,5371376.0,1455.0,2002-08-10
Rosaceae,Amelanchier,alnifolia,10.0,646113.0,5370027.0,1142.0,2002-08-10
Rosaceae,Amelanchier,alnifolia,10.0,646113.0,5370027.0,1142.0,2002-08-10
Orchidaceae,Habenaria,saccata,10.0,642869.0,5373526.0,1768.0,2002-08-10
Orchidaceae,Habenaria,saccata,10.0,642869.0,5373526.0,1768.0,2002-08-10
Scrophulariaceae,Pedicularis,bracteosa,10.0,642869.0,5373526.0,1768.0,2002-08-10
Poaceae,Elymus,glaucus,10.0,640420.0,5419963.0,590.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640420.0,5419963.0,590.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640420.0,5419963.0,590.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640420.0,5419963.0,590.0,2002-07-13
Poaceae,Pseudoroegneria,spicata,10.0,640420.0,5419963.0,590.0,2002-07-13
Poaceae,Pseudoroegneria,spicata,10.0,640420.0,5419963.0,590.0,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,646113.0,5370027.0,1142.0,2002-08-10
Crassulaceae,Sedum,oreganum,10.0,646113.0,5370027.0,1142.0,2002-08-10
Crassulaceae,Sedum,oreganum,10.0,646113.0,5370027.0,1142.0,2002-08-10
Crassulaceae,Sedum,oreganum,10.0,646113.0,5370027.0,1142.0,2002-08-10
Cyperaceae,Carex,canescens,10.0,638093.0,5395232.0,809.0,2002-06-15
Cyperaceae,Carex,canescens,10.0,638093.0,5395232.0,809.0,2002-06-15
Cyperaceae,Carex,aquatilis,10.0,638093.0,5395232.0,809.0,2002-06-15
Cyperaceae,Carex,aquatilis,10.0,638093.0,5395232.0,809.0,2002-06-15
Ericaceae,Menziesia,ferruginea,10.0,638093.0,5395232.0,809.0,2002-06-15
Ericaceae,Menziesia,ferruginea,10.0,638093.0,5395232.0,809.0,2002-06-15
Ericaceae,Menziesia,ferruginea,10.0,638093.0,5395232.0,809.0,2002-06-15
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Asteraceae,Arnica,latifolia,10.0,642869.0,5373526.0,1768.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,642869.0,5373526.0,1768.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,642869.0,5373526.0,1768.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,642869.0,5373526.0,1768.0,2002-08-10
Cyperaceae,Carex,mertensii,10.0,642869.0,5373526.0,1768.0,2002-08-10
Liliaceae,Fritillaria,lanceolata,10.0,644522.0,5416137.0,549.0,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Rosaceae,Amelanchier,alnifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638093.0,5395232.0,809.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638093.0,5395232.0,809.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638093.0,5395232.0,809.0,2002-06-15
Grossulariaceae,Ribes,lacustre,10.0,638093.0,5395232.0,809.0,2002-06-15
Betulaceae,Alnus,viridis,10.0,638093.0,5395232.0,809.0,2002-06-15
Betulaceae,Alnus,viridis,10.0,638093.0,5395232.0,809.0,2002-06-15
Pinaceae,Pseudotsuga,menziesii,10.0,645459.0,5413630.0,500.0,2002-07-12
Pinaceae,Pseudotsuga,menziesii,10.0,645459.0,5413630.0,500.0,2002-07-12
Pinaceae,Pseudotsuga,menziesii,10.0,645459.0,5413630.0,500.0,2002-07-12
Pinaceae,Pinus,contorta,10.0,645459.0,5413630.0,500.0,2002-07-12
Pinaceae,Pinus,contorta,10.0,645459.0,5413630.0,500.0,2002-07-12
Pinaceae,Pinus,contorta,10.0,645459.0,5413630.0,500.0,2002-07-12
Betulaceae,Corylus,cornuta,10.0,645459.0,5413630.0,500.0,2002-07-12
Betulaceae,Corylus,cornuta,10.0,645459.0,5413630.0,500.0,2002-07-12
Betulaceae,Corylus,cornuta,10.0,645459.0,5413630.0,500.0,2002-07-12
Aceraceae,Acer,circinatum,10.0,645459.0,5413630.0,500.0,2002-07-12
Aceraceae,Acer,circinatum,10.0,645459.0,5413630.0,500.0,2002-07-12
Aceraceae,Acer,circinatum,10.0,645459.0,5413630.0,500.0,2002-07-12
Ericaceae,Phyllodoce,empetriformis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Phyllodoce,empetriformis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Phyllodoce,empetriformis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,scoparium,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,scoparium,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,scoparium,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,deliciosum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,deliciosum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Vaccinium,deliciosum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Cassiope,mertensiana,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Cassiope,mertensiana,10.0,645318.0,5419532.0,1860.0,2002-07-13
Ericaceae,Cassiope,mertensiana,10.0,645318.0,5419532.0,1860.0,2002-07-13
Celastraceae,Pachistima,myrsinites,10.0,645318.0,5419532.0,1860.0,2002-07-13
Celastraceae,Pachistima,myrsinites,10.0,645318.0,5419532.0,1860.0,2002-07-13
Celastraceae,Pachistima,myrsinites,10.0,645318.0,5419532.0,1860.0,2002-07-13
Apiaceae,Lomatium,brandegei,10.0,645318.0,5419532.0,1860.0,2002-07-13
Apiaceae,Lomatium,brandegei,10.0,645318.0,5419532.0,1860.0,2002-07-13
Apiaceae,Lomatium,brandegei,10.0,645318.0,5419532.0,1860.0,2002-07-13
Grossulariaceae,Ribes,viscosissimum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Grossulariaceae,Ribes,viscosissimum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Grossulariaceae,Ribes,viscosissimum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Cupressaceae,Juniperus,communis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Cupressaceae,Juniperus,communis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Cupressaceae,Juniperus,communis,10.0,645318.0,5419532.0,1860.0,2002-07-13
Liliaceae,Erythronium,grandiflorum,10.0,645318.0,5419532.0,1860.0,2002-07-13
Taxaceae,Taxus,brevifolia,10.0,638023.0,5395306.0,841.0,2002-06-15
Taxaceae,Taxus,brevifolia,10.0,638023.0,5395306.0,841.0,2002-06-15
Taxaceae,Taxus,brevifolia,10.0,638023.0,5395306.0,841.0,2002-06-15
Taxaceae,Taxus,brevifolia,10.0,638023.0,5395306.0,841.0,2002-06-15
Juncaceae,Juncus,parryi,10.0,645318.0,5419532.0,1860.0,2002-07-13
Juncaceae,Juncus,parryi,10.0,645318.0,5419532.0,1860.0,2002-07-13
Juncaceae,Juncus,parryi,10.0,645318.0,5419532.0,1860.0,2002-07-13
Juncaceae,Luzula,spicata,10.0,645318.0,5419532.0,1860.0,2002-07-13
Juncaceae,Luzula,spicata,10.0,645318.0,5419532.0,1860.0,2002-07-13
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,646066.0,5371376.0,1455.0,2002-08-10
Ericaceae,Vaccinium,deliciosum,10.0,644285.0,5369462.0,1433.0,2002-08-10
Saxifragaceae,Mitella,breweri,10.0,644285.0,5369462.0,1433.0,2002-08-10
Saxifragaceae,Mitella,breweri,10.0,644285.0,5369462.0,1433.0,2002-08-10
Ranunculaceae,Ranunculus,eschscholtzii,10.0,644285.0,5369462.0,1433.0,2002-08-10
Asteraceae,Petasites,frigidus,10.0,644431.0,5369273.0,1424.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,644431.0,5369273.0,1424.0,2002-08-10
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,644431.0,5369273.0,1424.0,2002-08-10
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,644431.0,5369273.0,1424.0,2002-08-10
Juncaceae,Juncus,drummondii,10.0,644431.0,5369273.0,1424.0,2002-08-10
Scrophulariaceae,Veronica,cusickii,10.0,642869.0,5373526.0,1768.0,2002-08-10
Scrophulariaceae,Veronica,cusickii,10.0,642869.0,5373526.0,1768.0,2002-08-10
Asteraceae,Erigeron,peregrinus,10.0,642869.0,5373526.0,1768.0,2002-08-10
Asteraceae,Erigeron,peregrinus,10.0,642869.0,5373526.0,1768.0,2002-08-10
Asteraceae,Erigeron,peregrinus,10.0,642869.0,5373526.0,1768.0,2002-08-10
Asteraceae,Arnica,latifolia,10.0,642869.0,5373526.0,1768.0,2002-08-10
Asteraceae,Arnica,latifolia,10.0,642869.0,5373526.0,1768.0,2002-08-10
Liliaceae,Fritillaria,lanceolata,10.0,644522.0,5416137.0,549.0,2002-07-12
Liliaceae,Allium,acuminatum,10.0,644522.0,5416137.0,549.0,2002-07-12
Liliaceae,Allium,acuminatum,10.0,644522.0,5416137.0,549.0,2002-07-12
Liliaceae,Allium,acuminatum,10.0,644522.0,5416137.0,549.0,2002-07-12
Asteraceae,Antennaria,neglecta,10.0,644522.0,5416137.0,549.0,2002-07-12
Asteraceae,Antennaria,neglecta,10.0,644522.0,5416137.0,549.0,2002-07-12
Asteraceae,Antennaria,neglecta,10.0,644522.0,5416137.0,549.0,2002-07-12
Dryopteridaceae,Cystopteris,fragilis,10.0,640420.0,5419963.0,590.0,2002-07-13
Salicaceae,Salix,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Salicaceae,Salix,sitchensis,10.0,644431.0,5369273.0,1424.0,2002-08-10
Polemoniaceae,Polemonium,pulcherrimum,10.0,642869.0,5373526.0,1768.0,2002-08-10
Polemoniaceae,Polemonium,pulcherrimum,10.0,642869.0,5373526.0,1768.0,2002-08-10
Juncaceae,Juncus,parryi,10.0,642869.0,5373526.0,1768.0,2002-08-10
Onagraceae,Epilobium,alpinum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Onagraceae,Epilobium,alpinum,10.0,643089.0,5373098.0,1738.0,2002-08-10
Dryopteridaceae,Dryopteris,filix-mas,10.0,643089.0,5373098.0,1738.0,2002-08-10
Dryopteridaceae,Dryopteris,filix-mas,10.0,643089.0,5373098.0,1738.0,2002-08-10
Dryopteridaceae,Dryopteris,filix-mas,10.0,643089.0,5373098.0,1738.0,2002-08-10
Asteraceae,Cirsium,edule,10.0,643089.0,5373098.0,1738.0,2002-08-10
Caryophyllaceae,Cerastium,arvense,10.0,642648.0,5392899.0,584.0,2002-06-15
Caryophyllaceae,Cerastium,arvense,10.0,642648.0,5392899.0,584.0,2002-06-15
Saxifragaceae,Heuchera,micrantha,10.0,642648.0,5392899.0,584.0,2002-06-15
Salicaceae,Salix,commutata,10.0,644431.0,5369273.0,1424.0,2002-08-10
Salicaceae,Salix,commutata,10.0,644431.0,5369273.0,1424.0,2002-08-10
Salicaceae,Salix,commutata,10.0,644431.0,5369273.0,1424.0,2002-08-10
Scrophulariaceae,Veronica,wormskjoldii,10.0,644431.0,5369273.0,1424.0,2002-08-10
Scrophulariaceae,Veronica,wormskjoldii,10.0,644431.0,5369273.0,1424.0,2002-08-10
Saxifragaceae,Saxifraga,nelsoniana,10.0,644431.0,5369273.0,1424.0,2002-08-10
